TMX,TMY,Tectonic Bedrock Age (MA),Interpreted Bedrock Age (MA),TMI,RTP,1VD,DGIR,AuSREM,Prox_Ultramafic Source,Prox_MajorCrustal,Prox_Fault,worms_mag_1km,worms_mag_4.6km,worms_mag_11km,worms_mag_50km,worms_grav_1km,worms_grav_4.6km,worms_grav_11km,worms_grav_50km,K_pct,Th_ppm,U_ppm,Ni_mine
12800000,-2800000,485,272.9500122,-349.5235596,-287.374054,-0.015920518,-221.2214661,140.64,141128.671,45490.9963,14143.39868,45.886397,58.863588,56.77222,43.417885,38.388909,53.569017,68.514855,73.210223,0.856208,13.180956,1.134446,0
12800000,-2805000,485,139.8000031,-321.6585083,-298.1848755,-0.006668567,-136.5517426,140.742,136936.7843,40490.9963,9143.732292,14.54175,59.91852,57.301922,43.444756,47.983417,53.187594,72.474965,71.721818,1.025882,14.376707,1.097318,0
12800000,-2810000,485,272.9500122,-297.415802,-297.470459,-0.004810322,-98.34532166,140.845,132800.8434,35490.9963,4144.870839,31.12971,59.694953,56.990146,43.460631,73.932251,50.492756,73.547262,70.312935,0.915975,12.674867,1.014432,0
12800000,-2815000,485,272.9500122,-277.1271973,-291.7230835,-0.001257966,-86.53696442,140.966,128726.241,30490.9963,204.7577229,26.635909,58.637764,55.931327,43.466311,41.204109,52.13894,66.586796,68.973529,0.975837,11.984537,1.055275,0
12800000,-2820000,485,272.9500122,-261.5032959,-285.5785828,-0.007330108,-108.9229736,141.088,124718.9891,25490.9963,4496.456396,36.205146,56.86898,54.019858,43.459888,37.925262,43.332281,64.140872,67.65734,0.898213,12.707541,1.013413,0
12800000,-2825000,485,272.9500122,-249.6287079,-278.3965454,-0.005995857,-158.6348877,141.216,120779.1364,20490.9963,9492.793641,33.00578,54.454603,51.170637,43.439042,42.240927,40.814786,63.200019,66.349289,0.891157,13.066923,0.900439,0
12800000,-2830000,485,272.9500122,-240.3651428,-273.6748657,-0.007829224,-201.4217224,141.35,116910.4005,15490.9963,14491.65767,43.727398,51.288545,47.554856,43.401715,62.055973,40.891816,64.983413,65.038268,0.697773,13.350693,1.049171,0
12800000,-2835000,485,272.9500122,-226.8793488,-266.8161316,-0.009160494,-196.4266052,141.486,113119.4536,10490.9963,10297.98523,39.422833,47.318717,43.779115,43.346059,51.673816,43.605179,68.361786,64.134877,0.618615,13.336131,1.178039,0
12800000,-2840000,485,272.9500122,-209.2181854,-245.2945251,-0.004170163,-125.5995941,141.628,109414.6928,5490.996297,5300.848775,36.064279,43.19861,41.094626,43.27014,61.747673,50.96267,72.597459,65.47787,0.6435,13.561777,0.959732,0
12800000,-2845000,485,272.9500122,-200.519104,-217.5222473,-0.019211149,-36.80934906,141.77,105805.3487,490.9962967,386.6466433,38.514653,41.796116,40.47206,43.171653,38.535534,50.933944,65.485574,66.740085,0.952609,16.210914,1.412726,0
12800000,-2850000,485,139.8000031,-203.7517242,-214.7855835,0.005832596,23.95293427,141.914,102313.0913,1266.852313,301.4646851,35.305382,40.310867,41.383467,43.047746,25.561315,44.884855,60.235491,67.98331,0.956163,16.105948,1.248322,0
12800000,-2855000,500,139.8000031,-202.1412048,-229.0131073,0.004525677,24.39003754,142.058,98946.34739,2166.582332,350.2721201,35.297803,37.951325,39.462069,42.895057,26.009872,39.578395,56.453948,69.18766,1.183479,15.793275,1.370061,0
12800000,-2860000,500,292,-155.4504242,-195.6698914,-0.008706965,43.39764404,142.201,95660.32457,2394.234417,1149.094456,32.124966,28.513306,26.588747,42.709983,14.2353,35.208894,53.584639,70.341086,1.26159,14.260718,1.586803,0
12800000,-2865000,500,292,-147.9437714,-186.6323547,0.006006219,47.24784088,142.338,92521.85107,2179.759929,328.5708348,18.048157,29.746829,31.93426,42.489241,11.862935,32.187278,51.311204,71.471015,1.179389,12.666949,1.44834,0
12800000,-2870000,500,286,-134.410965,-177.0098114,0.005604275,63.78226471,142.475,89552.7116,1988.227205,476.8477409,26.055975,37.525544,42.03245,42.230653,20.935227,30.61119,49.433332,72.589202,1.179389,12.666949,1.44834,0
12800000,-2875000,500,139.8000031,-148.291687,-148.8656769,-0.002629975,76.56008148,142.61,86770.2909,2603.152914,1704.606529,26.103315,32.680885,46.199696,41.934017,21.598114,30.210802,47.799928,73.698064,0.900155,11.37777,1.075966,0
12800000,-2880000,500,139.8000031,-161.5801697,-169.6605835,-0.002667413,71.8110733,142.744,84187.12641,3567.108398,770.2555359,19.81854,34.65925,47.52508,41.601758,21.407633,30.172424,46.309158,74.793858,0.788643,10.636657,0.855152,0
12800000,-2885000,500,292,-160.0464783,-174.1551666,-0.005641766,68.76491547,142.877,81810.13385,4600.410713,458.9279426,19.82556,29.18206,47.198217,41.239178,20.610529,30.314331,44.945483,75.867763,0.568038,10.184699,0.857623,0
12800000,-2890000,500,139.8000031,-140.9631958,-169.778656,-0.012468799,71.88317108,143.007,79670.51775,5796.578875,34.86487637,19.423915,23.774906,45.398959,40.854376,19.236129,30.334189,43.802163,76.905308,0.436301,8.560582,0.588669,0
12800000,-2895000,500,139.8000031,-155.9504089,-173.3444519,-0.028323449,63.43052673,143.137,77793.86093,6962.207901,77.26481712,15.502302,38.339084,41.379285,40.458023,21.092862,29.886633,43.030741,77.888595,0.423596,8.05595,0.690168,0
12800000,-2900000,500,139.8000031,-145.2491608,-190.2148438,-0.008270531,58.97538757,143.271,76199.59447,8188.629895,2259.073643,33.170191,38.49156,30.766041,40.06267,19.17285,27.400026,42.638753,78.800188,0.330844,7.592646,0.62266,0
12800000,-2905000,500,139.8000031,-118.1355438,-169.899826,-0.000551502,94.27886963,143.406,74905.75142,9480.896441,6189.609601,36.946862,38.398893,38.694172,39.681144,19.197955,28.87564,42.428746,79.626413,0.317296,9.006678,0.696143,0
12800000,-2910000,500,139.8000031,-113.9022827,-140.4929962,0.000765188,115.883934,143.543,73923.12887,10920.04693,11022.49724,37.102667,39.326269,41.648074,39.324805,17.545389,30.542636,42.233292,80.359146,0.318685,7.877934,0.638409,0
12800000,-2915000,500,139.8000031,-125.0643692,-130.7450104,-0.005942778,149.062561,143.684,73261.97099,12592.8282,15958.6849,30.507026,38.257397,41.085484,39.003434,21.402562,30.824648,41.961736,80.996023,0.297624,6.8639,0.439148,0
12800000,-2920000,500,139.8000031,-132.9778442,-138.9017487,-0.009869855,152.5683289,143.824,72938.35619,14117.33754,20925.19539,25.673896,36.841668,38.996223,38.727486,21.865794,30.80239,41.591292,81.539532,0.354055,7.217077,0.532671,0
12800000,-2925000,500,139.8000031,-104.4422226,-113.4331894,0.005403371,125.718956,143.956,72956.77635,15578.62324,25904.59381,30.775127,35.645518,35.680019,38.511973,21.539146,30.577338,41.204209,81.995597,0.353382,7.624803,0.410813,0
12800000,-2930000,500,139.8000031,-119.716156,-102.9507599,-0.003528642,94.78668976,144.088,73316.97366,17318.25099,30890.6484,25.414605,26.425309,31.141966,38.380682,20.588849,30.15505,41.012068,82.37216,0.408425,7.733205,0.620559,0
12800000,-2935000,500,139.8000031,-129.0045166,-120.1691284,-0.008615902,54.70436859,144.228,74013.95839,18931.52596,35880.5844,28.585537,32.553962,27.939103,38.369462,21.83445,30.133487,41.003806,82.678019,0.418621,8.274765,0.578464,0
12800000,-2940000,500,139.8000031,-122.1483765,-109.77668,-0.000568486,55.09539032,144.372,75038.34652,20261.5643,40872.98026,32.464938,37.172043,28.106737,38.526247,19.811559,30.173687,40.734034,82.922019,0.396788,8.215756,0.616596,0
12800000,-2945000,500,139.8000031,-125.6554794,-106.3959732,-0.002672277,69.62890625,144.515,76376.9655,21745.65671,45712.98659,34.444966,38.610652,29.440425,38.902428,16.466462,30.004317,39.823672,83.112552,0.272516,6.194211,0.33998,0
12800000,-2950000,500,139.8000031,-118.4123688,-106.2514801,0.000869556,94.67068481,144.658,78013.64157,23467.74056,49755.84609,35.259958,39.49578,28.536005,39.526731,20.756735,29.689733,38.369611,83.257329,0.260324,6.27689,0.332931,0
12800000,-2955000,500,139.8000031,-104.65625,-90.83011627,0.009217372,80.07881165,144.802,79930.06745,24323.39673,53959.34857,34.378841,39.806505,28.291595,40.365257,21.277788,29.525144,37.296051,83.363357,0.260324,6.27689,0.332931,0
12800000,-2960000,500,139.8000031,-116.6783218,-99.2561264,-0.002314008,71.52719879,144.952,82106.65681,25229.54064,58288.74999,29.823133,39.381748,28.491974,41.313705,21.724465,29.88075,36.482541,83.437097,0.218793,6.114708,0.343413,0
12800000,-2965000,500,139.8000031,-112.0273285,-107.7111435,-0.000857792,48.42549896,145.105,84523.31338,26530.02585,61060.40751,24.286612,38.600063,28.548127,42.256954,21.680394,30.179374,36.150026,83.484826,0.171817,5.993696,0.316736,0
12800000,-2970000,500,139.8000031,-101.5783081,-96.28468323,0.003504843,23.40804291,145.259,87160.07065,28105.80883,61082.38535,25.688996,38.79276,30.290102,43.129355,20.824898,29.97804,36.007289,83.513259,0.18796,6.062146,0.202469,0
12800000,-2975000,500,139.8000031,-101.0538712,-88.34790802,0.001026753,0.937026978,145.416,89997.58511,30032.95376,60914.66851,28.452379,39.764907,32.184062,43.917535,20.510614,29.095459,35.683695,83.530563,0.183974,6.216966,0.208175,0
12800000,-2980000,500,139.8000031,-104.55793,-87.90071106,-0.002539794,-4.852432251,145.574,93017.48619,32214.54021,61156.65033,28.323548,39.951386,33.681192,44.635358,17.920107,28.551634,33.945442,83.548001,0.1667,5.744884,0.206841,0
12800000,-2985000,500,139.8000031,-106.4088287,-87.85531616,-0.001807985,-3.834968567,145.737,96202.59949,34776.24628,61803.51866,26.914696,22.869163,33.879759,45.304541,18.853021,28.214379,36.661665,83.582567,0.161725,5.360617,0.196201,0
12800000,-2990000,500,139.8000031,-118.9799271,-86.89389038,-0.00636924,5.341629028,145.901,99537.06626,37636.33868,60739.88797,30.397567,27.373802,36.24046,45.945731,20.750742,26.733488,42.457236,83.661242,0.152552,5.117132,0.182079,0
12800000,-2995000,500,139.8000031,-137.0657196,-99.23068237,-0.006691908,21.50572205,146.063,103006.3832,40582.12302,58354.26674,32.450482,36.836268,41.129148,46.575365,19.968757,24.270861,45.644527,83.827614,0.144675,5.483965,0.153176,0
12800000,-3000000,500,139.8000031,-144.3645172,-121.7673187,-0.007369014,23.80977631,146.22,106597.3845,41514.57315,56188.95035,35.634209,41.205566,40.215411,47.204754,23.743445,29.270094,46.299678,84.150774,0.144559,5.419891,0.147255,0
12800000,-3005000,500,139.8000031,-138.4008942,-121.1738358,-0.00631092,69.16068268,146.377,107203.8357,41131.72764,54174.61208,35.769337,41.408649,38.099097,47.83983,24.84342,30.558947,44.153731,84.730556,0.140607,5.330259,0.118456,0
12800000,-3010000,500,139.8000031,-139.3999176,-116.3029327,-0.00381745,99.01894379,146.555,105560.1492,40869.99578,52360.72662,34.990092,41.132226,36.077961,48.481167,26.003323,33.72016,41.774414,85.678291,0.182753,5.470665,0.078498,0
12800000,-3015000,500,139.8000031,-142.796936,-119.419754,-0.006974778,114.9909286,146.735,104076.6514,40600.41678,50796.78777,34.099555,41.293804,32.307932,49.124302,27.182354,35.624081,45.713478,87.057019,0.14643,5.538645,0.140296,0
12800000,-3020000,500,139.8000031,-120.7725601,-110.7320328,0.005244456,162.2068329,146.902,102802.8296,40264.25744,49505.86947,30.762123,36.915988,34.906475,49.760522,28.29609,37.257855,50.889366,88.845808,0.132965,5.242564,0.129529,0
12800000,-3025000,500,139.8000031,-91.28683472,-93.55413818,0.006645868,145.91362,147.049,101747.1872,40036.08141,48637.89569,28.86905,28.371248,38.849408,50.37816,29.372734,39.027747,55.869404,91.005467,0.108379,4.87402,0.09691,0
12800000,-3030000,500,139.8000031,-62.7258606,-45.64107895,0.015424069,120.9975815,147.197,100905.1185,39697.05248,48041.45897,28.83754,38.06918,40.625546,50.964272,30.045776,40.865238,60.177851,93.557963,0.108379,4.87402,0.09691,0
12800000,-3035000,500,139.8000031,-117.0643997,-40.48658752,-0.018953366,105.5235214,147.305,100285.8442,39516.68855,47874.66353,14.169608,39.572174,41.175423,51.506372,27.012434,42.69288,63.940359,96.5762,0.127393,4.754512,0.143037,0
12800000,-3040000,485,292,-120.0483551,-54.73337936,0.003866044,84.29972076,147.41,99885.90074,39544.07373,47635.58215,29.13192,40.457228,40.478595,51.993898,26.442398,45.892783,67.757406,100.05227,0.12558,4.69717,0.186748,0
12800000,-3045000,485,292,-146.1277924,-87.0802536,-0.006181203,55.36566925,147.52,99719.55221,39642.72709,45905.79986,31.631226,38.22182,38.214007,52.419182,48.981413,61.378247,73.311185,103.6048,0.110887,4.968618,0.152074,0
12800000,-3050000,485,323.2000122,-137.4545288,-91.38256836,0.002335052,-25.40358734,147.635,99795.25006,39580.36596,44581.08465,30.437518,33.019205,33.134795,52.777866,62.714755,49.152921,84.154968,106.41703,0.120719,4.805251,0.155342,0
12800000,-3055000,485,323.2000122,-160.4532166,-95.0807724,-0.007812901,-101.6016846,147.75,99655.77914,39791.76845,43787.35455,25.165184,16.681717,27.912195,53.068888,37.619065,46.419957,70.296784,108.1026,0.125726,5.36441,0.108875,0
12800000,-3060000,485,323.2000122,-170.8800964,-110.3246231,-0.0061087,-133.9513245,147.831,98974.96593,40067.85577,43448.88338,21.516445,31.424371,33.749946,53.294169,34.469656,45.119348,67.254183,109.02332,0.129859,5.346082,0.144079,0
12800000,-3065000,485,323.2000122,-180.3691101,-117.3418121,-0.008355397,-131.5168915,147.913,96439.04377,40419.81052,43318.08187,18.911851,35.610813,37.957555,53.458167,32.496061,44.49855,66.407182,109.58526,0.134998,5.548133,0.198102,0
12800000,-3070000,485,323.2000122,-189.323822,-131.47966,-0.007485677,-129.0486145,148.006,93432.14328,40493.3863,43379.29984,21.444894,37.457576,40.711559,53.567364,25.167786,44.51229,66.472045,109.98487,0.120061,5.781574,0.233433,0
12800000,-3075000,485,323.2000122,-185.8684692,-131.5493317,-0.003934918,-134.3161926,148.109,89933.56309,40454.98889,43434.81611,21.760634,37.283429,42.606107,53.629727,24.330413,45.111693,67.226966,110.28153,0.129866,5.828763,0.228773,0
12800000,-3080000,485,323.2000122,-190.3276825,-134.6713104,-0.005476814,-115.7464752,148.21,86332.55694,40388.72842,43332.11672,28.224099,38.487076,44.263255,53.654162,32.614618,46.444088,68.7518,110.50869,0.127223,5.868038,0.304303,0
12800000,-3085000,485,323.2000122,-189.8735046,-134.9737549,-0.000941476,-67.73406982,148.289,82876.79837,40500.98083,42477.18996,29.308566,38.972172,46.19301,53.649963,31.171976,49.096131,71.300422,110.71744,0.121405,5.655657,0.269128,0
12800000,-3090000,485,323.2000122,-193.5344696,-136.132431,0.001440784,-41.95901489,148.367,79553.24515,40375.68106,42139.45617,29.65763,37.636008,48.164941,53.626274,35.449363,55.030133,75.559224,110.93581,0.103663,5.027398,0.26295,0
12800000,-3095000,485,323.2000122,-200.7075958,-144.7144775,-0.003147502,-10.9521637,148.447,76398.83771,40180.00027,41866.99163,29.261013,36.380489,49.613151,53.591606,40.990666,66.031402,86.150063,111.17449,0.096779,4.838815,0.221175,0
12800000,-3100000,485,323.2000122,-203.7644958,-151.0233612,-0.00282066,29.4910202,148.528,73418.41282,40055.68244,41545.64345,28.139355,39.979674,50.43161,53.553441,39.558354,69.464655,95.480243,111.4439,0.084809,4.674114,0.126283,0
12800000,-3105000,485,323.2000122,-196.706604,-151.1191559,0.010043824,31.77392578,148.625,70652.35075,40109.0156,41344.69953,25.915791,43.345218,50.796033,53.517946,55.680794,70.479152,96.606851,111.75265,0.084809,4.674114,0.126283,0
12800000,-3110000,485,323.2000122,-205.9474182,-161.7997131,-0.003811767,20.1145401,148.843,68109.40084,40158.32833,41351.89965,12.599835,43.392732,50.859045,53.489838,65.973489,60.339269,102.94837,112.10672,0.056433,4.59423,0.125469,0
12800000,-3115000,485,323.2000122,-201.6898041,-181.7570648,-0.004627013,13.8633194,149.062,65749.80374,40062.74385,41532.24381,6.1109637,39.566292,50.68847,53.472374,53.000804,56.647495,98.53222,112.50926,0.027653,4.384723,0.071878,0
12800000,-3120000,485,323.2000122,-185.2903748,-173.29599,0.001498317,-5.068740845,149.281,63645.57317,39667.93734,42004.39013,21.338514,37.826111,50.264109,53.467463,48.771666,53.897786,93.917829,112.96041,0.021701,4.364363,0.015444,0
12800000,-3125000,485,323.2000122,-173.8069916,-164.9122162,0.013612817,-9.569015503,149.501,61658.62935,39605.30541,41974.50055,17.882184,34.660572,49.454673,53.475854,46.573861,51.996822,92.875143,113.45948,0.027199,4.191489,0.022297,0
12800000,-3130000,485,323.2000122,-174.7067261,-155.4551086,0.001617209,3.010574341,149.72,59414.29966,39539.58424,42169.35859,7.2581386,20.141325,47.934843,53.497377,49.906354,50.870279,101.21337,114.0065,0.058226,4.409404,0.107977,0
12800000,-3135000,485,323.2000122,-179.1721039,-168.0890503,0.001614126,26.94073486,149.93,56547.91126,39534.28001,42585.51086,21.663693,33.382824,44.954253,53.531189,66.26545,50.387815,103.80985,114.59718,0.055589,4.73997,0.094078,0
12800000,-3140000,485,323.2000122,-169.9165497,-173.6459656,0.001377231,37.37981415,150.141,53993.27303,39607.21412,42834.67799,15.062811,39.367195,38.896377,53.576005,38.038517,50.730666,90.483154,115.22381,0.04298,4.867724,0.093496,0
12800000,-3145000,485,419.2000122,-154.5529175,-165.6216278,-0.001398251,45.51123047,150.299,51796.53267,39823.7874,43204.25252,13.898901,38.079717,27.492179,53.630298,43.31801,55.21066,87.164962,115.88256,0.051555,5.377067,0.153558,0
12800000,-3150000,485,419.2000122,-135.5020752,-144.1493835,0.006681459,59.06208038,150.43,50004.88037,40123.45237,43909.2966,15.818582,34.764673,19.14809,53.692457,38.244166,62.310939,86.613926,116.57093,0.095688,6.169671,0.265743,0
12800000,-3155000,485,419.2000122,-135.569397,-134.1137848,0.001469472,59.80525208,150.542,48663.07969,40460.41613,43886.11153,16.064785,29.565777,27.778872,53.760902,41.729158,65.92182,85.514063,117.26534,0.084855,6.224014,0.302289,0
12800000,-3160000,485,419.2000122,-138.6428528,-135.5046539,-0.006211717,38.51496124,150.566,47809.02205,40494.63274,43707.40513,20.371993,29.383141,28.515179,53.834153,25.11044,51.229825,84.251589,117.93771,0.071558,6.036731,0.368012,0
12800000,-3165000,485,419.2000122,-128.0893097,-126.6055603,0.00150469,17.59170532,150.59,47469.041,40691.60676,43760.94299,19.592946,35.686659,33.71453,53.910861,42.430875,49.530669,83.027757,118.58803,0.266636,7.61042,0.742503,0
12800000,-3170000,485,419.2000122,-114.0909729,-116.2627945,0.019346716,25.91136932,150.537,47649.97167,41016.24114,43952.00686,13.973772,37.125166,41.74528,53.989773,23.332042,49.136163,82.06274,119.23764,0.479132,10.185383,1.12482,0
12800000,-3175000,485,419.2000122,-97.71302795,-104.4701004,0.024493765,30.46652985,150.45,48040.2102,41386.82644,44299.77815,24.403761,37.563307,45.439016,54.069653,46.857035,49.023428,81.418539,119.83881,0.479132,10.185383,1.12482,0
12800000,-3180000,485,419.2000122,-69.75157928,-74.2087326,0.009848128,38.2321167,150.345,48247.11547,41934.98303,44669.41781,27.661673,37.926863,43.368994,54.149138,67.87149,49.060924,81.076983,120.36749,0.178485,7.348722,0.533997,0
12800000,-3185000,485,419.2000122,-57.2779808,-45.01547241,0.011889303,29.47549438,150.17,48373.3643,42506.03314,44720.90739,28.190913,40.667036,41.044581,54.226552,49.417546,49.275837,81.023221,120.82973,0.042903,5.071873,0.219133,0
12800000,-3190000,485,419.2000122,-73.73835754,-51.30957031,-0.000632031,28.70500183,149.995,48516.88596,43155.15933,44925.97384,20.189741,43.006146,46.175947,54.299711,41.036481,49.800296,81.286625,121.25091,-0.010064,4.339559,0.004691,0
12800000,-3195000,485,323.2000122,-79.33335114,-44.62908173,0.000611513,55.71128082,149.812,48715.13852,43601.78571,44985.79398,23.131754,44.525445,48.632437,54.365769,21.719267,50.69137,81.931524,121.64553,-0.006377,4.191847,0.003575,0
12800000,-3200000,485,323.2000122,-95.71945953,-44.4036026,0.001400055,97.40208435,149.627,49008.61592,43934.97899,42259.2177,17.384025,45.217812,50.003736,54.421181,41.804909,51.499612,82.990139,122.06813,0.019421,4.700535,0.090238,0
12800000,-3205000,485,323.2000122,-115.6585693,-59.60406113,-0.002743941,128.6949768,149.431,49451.44094,44142.98269,37561.84711,28.098927,45.251888,50.73358,54.461855,44.286547,51.558372,84.397751,122.51844,0.043943,4.922924,0.129895,0
12800000,-3210000,485,419.2000122,-87.70736694,-51.83856201,0.018756103,156.6143494,149.198,49981.34474,44526.78643,32953.65284,21.977421,45.036153,50.987099,54.483518,46.451011,51.202337,86.02305,122.96973,0.013419,4.683318,0.048604,0
12800000,-3215000,485,419.2000122,-95.7561264,-44.69069672,-0.000214981,140.6434479,148.965,50481.93247,44973.66959,28477.95838,29.639943,45.086933,50.839387,54.482272,49.097153,51.048473,87.811546,123.39839,0.045962,5.264757,0.056696,0
12800000,-3220000,485,419.2000122,-110.4431152,-43.62409973,-0.003571709,126.9940491,148.721,50514.29409,45522.62343,24208.36614,24.331793,45.96159,50.381236,54.455227,51.374222,51.305937,89.871129,123.78445,0.071127,6.066416,0.302041,0
12800000,-3225000,485,419.2000122,-153.8760681,-69.46925354,-0.013261922,120.8493347,148.471,50492.30416,46119.71506,20275.49923,32.093879,46.392826,49.69401,54.401027,53.137583,52.034559,92.362925,124.11082,0.036668,5.462814,0.248294,0
12800000,-3230000,485,419.2000122,-180.5023651,-108.220993,-0.0216513,127.2828903,148.248,50563.76125,46490.2488,16915.87263,34.386078,47.016997,48.877003,54.3201,53.682348,53.066806,95.448982,124.36343,0.08195,7.090743,0.356782,0
12800000,-3235000,485,419.2000122,-175.8865356,-124.9794998,-0.010321457,158.1947327,148.117,50619.17167,46662.62091,14532.63998,34.720946,47.330155,48.416047,54.214528,38.753416,52.371912,99.710862,124.53193,0.102747,8.740351,0.530693,0
12800000,-3240000,485,419.2000122,-166.704483,-130.8565521,-0.012214911,161.2773132,147.986,50564.575,46876.27452,13647.2892,25.953537,47.194757,48.627224,54.087587,58.300498,51.743438,107.04315,124.61116,0.067892,6.704317,0.363237,0
12800000,-3245000,485,419.2000122,-146.7492523,-114.8375931,-0.00864067,159.0067139,147.861,50561.36633,47314.78592,14395.7308,30.80158,46.572253,48.513659,53.943082,79.45679,51.310988,120.58382,124.60229,0.067892,6.704317,0.363237,0
12800000,-3250000,485,419.2000122,-118.8934937,-77.85071564,0.002536693,165.2457123,147.737,50943.49993,47929.96723,15206.47011,28.414067,47.692553,48.794316,53.7847,70.211558,51.195226,130.68282,124.51372,0.033043,4.573704,0.127315,0
12800000,-3255000,485,419.2000122,-112.6789246,-33.98054504,0.010874443,193.5873413,147.621,51807.61146,48586.03569,16309.2763,31.26046,47.889812,49.148735,53.615526,43.701806,50.953742,121.73805,124.36118,0.004675,4.312009,0.152859,0
12800000,-3260000,485,419.2000122,-145.2381897,-56.62825775,-0.009762394,188.328125,147.532,53130.1894,49092.33752,16650.68398,30.610642,47.209925,48.909831,53.437802,69.183934,50.834311,131.32692,124.16677,0.005837,6.07537,0.274111,0
12800000,-3265000,323,292,-165.9548492,-54.56917953,0.003802502,121.4202423,147.443,54878.09623,49678.06528,17658.13687,33.826195,47.877541,49.340159,53.252928,39.01285,50.934526,94.415781,123.95518,0.110305,17.53085,1.305631,0
12800000,-3270000,323,292,-198.8296661,-82.54295349,-0.013623141,82.90351105,147.33,57012.22559,50344.9627,18845.81671,35.041919,49.06129,50.588683,53.061627,40.796403,50.951319,89.007488,123.75057,0.126823,16.673443,1.154507,0
12800000,-3275000,323,292,-216.1376343,-105.5140991,-0.009002507,24.86322021,147.207,59491.02695,51086.11479,18428.84949,35.140929,49.565497,51.858248,52.864192,45.077266,51.329196,88.770903,123.57273,0.034182,7.226393,0.337521,0
12800000,-3280000,323,292,-222.598465,-125.398735,-0.007735452,-4.274978638,147.077,62273.35472,51977.23976,19339.96514,34.432568,49.731331,52.874292,52.660722,44.88007,52.21219,90.042881,123.43506,0.003802,13.712548,0.611674,0
12800000,-3285000,323,292,-228.3979797,-139.352829,-0.0050388,-23.42687988,146.918,65320.43423,52921.3554,20886.42345,32.311567,49.61145,53.736249,52.451311,44.419568,53.703713,92.303527,123.34405,-0.013966,3.997347,0.020269,0
12800000,-3290000,323,174.1000061,-229.7497253,-151.5816345,0.005315599,-26.49995422,146.759,68596.99373,53841.82589,22194.92972,18.268806,49.115444,54.510488,52.236128,47.19758,56.417241,95.761331,123.29985,0.012885,5.526627,0.142078,0
12800000,-3295000,323,174.1000061,-240.3697052,-167.9147034,-0.00573844,-1.002868652,146.62,72071.74182,54314.49591,23547.97885,29.678565,47.975552,55.25971,52.015418,50.170976,60.33153,100.32218,123.29796,0.023056,6.153228,0.203648,0
12800000,-3300000,323,174.1000061,-245.2527008,-180.794693,-0.003226205,13.32316589,146.49,75400.83795,54778.80013,25078.44734,13.82997,46.433361,56.02665,51.7894,52.797731,62.071046,104.51605,123.33095,-0.001471,4.987872,0.096613,0
12800000,-3305000,323,174.1000061,-249.3199615,-194.3852386,-0.009132606,12.11543274,146.357,78424.76274,55275.02677,26875.327,21.884028,46.222523,56.788737,51.558127,54.955214,61.789975,107.04936,123.39029,-0.016394,5.301928,0.164358,0
12800000,-3310000,323,174.1000061,-250.4787292,-199.124115,-0.00499636,-13.14393616,146.21,81643.12866,55516.75933,25137.0509,22.59403,47.159005,57.430684,51.321305,56.637078,61.367528,108.68145,123.46823,-0.016394,5.301928,0.164358,0
12800000,-3315000,323,174.1000061,-259.1591492,-209.537262,-0.007463118,-24.44441223,146.063,85033.86093,55973.27155,23274.63642,19.492973,48.20014,57.853518,51.078131,36.318343,64.225073,110.56295,123.55974,-0.021222,5.690304,0.184863,0
12800000,-3320000,1300,1150,-266.8201294,-222.9509125,-0.003997241,19.84260559,145.929,88577.16722,56451.33192,19002.68178,21.671734,49.061484,58.051086,50.827171,67.43885,67.152675,112.65541,123.66453,0.869397,13.837257,0.736048,0
12800000,-3325000,323,174.1000061,-267.7301941,-223.2827454,0.006998177,-1.662506104,145.802,92255.46921,57100.64159,15182.06602,14.808487,49.895193,58.060756,50.566324,68.596243,63.751801,114.79509,123.79156,0.778062,14.722852,0.864921,0
12800000,-3330000,323,174.1000061,-262.0840759,-228.3467407,-0.01260766,-20.00971985,145.673,96053.25943,57829.736,12242.88948,21.73325,50.659553,57.92383,50.292913,67.081904,65.59681,117.77716,123.98015,0.289905,22.724212,1.400597,0
12800000,-3335000,323,196.1999969,-271.3680115,-242.7420807,-0.026756495,-10.49046326,145.529,99956.91919,58648.20501,10812.51771,25.079701,51.281375,57.679535,50.003948,68.674403,71.433604,120.99487,124.3809,0.595826,23.471697,1.739838,0
12800000,-3340000,323,170.3000031,-271.1751709,-242.7345886,-0.016976096,-2.314376831,145.385,103954.5225,59461.92066,10135.75909,18.15449,51.752512,57.363447,49.696595,68.50368,71.574118,122.44573,124.77903,0.258093,13.698148,0.801793,0
12800000,-3345000,323,174.1000061,-271.850708,-244.9971619,-0.011563672,-52.31872559,145.236,108035.6413,60427.05981,9528.878014,9.3067737,52.10138,57.004086,49.368847,67.894121,69.07663,122.39906,124.98664,0.086043,8.44386,0.055633,0
12800000,-3350000,485,174.1000061,-262.6579895,-244.3415833,-0.058579512,-108.9078369,145.085,112191.162,61437.71211,5548.541807,21.832565,52.365371,56.620311,49.020313,66.844271,68.913271,122.38,125.43735,0.086043,8.44386,0.055633,0
12800000,-3355000,485,174.1000061,-265.9606934,-248.8434143,-0.00648206,-98.98228455,144.938,112299.9379,62544.76518,2180.389689,21.444518,52.580371,56.22106,48.652974,67.103887,68.024826,122.74414,126.39205,0.047025,6.732037,0.135658,0
